"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"A4V7LNWC","journalArticle","2022","F. Chiti; R. Picchi; L. Pierucci","Metropolitan Quantum-Drone Networking and Computing: A Software-Defined Perspective","IEEE Access","","2169-3536","10.1109/ACCESS.2022.3226127","","Swarms of drones are utilized in a wide range of applications, considering that they can be deployed on-demand and are economically affordable. Furthermore, they can also have a significant role in the creation of future Quantum Networks (QNs). As a matter of fact, the use of drones allows deploying a non terrestrial Quantum Metropolitan Area Network (QMAN), overcoming Optical Fibers’ (OFs) limits, due to the large percentage of photons that scatters before reaching the receiver. However, random fluctuations of drones’ positions and atmospheric turbulence can affect the quality of the Free Space Optic (FSO) link with a significant impact on performance. Considering that Quantum Drone Networks (QDNs) require significant control, Software-Defined Networking (SDN) paradigm can play a key role in their provisioning. Specifically, an SDN Controller is responsible for managing the global strategies for the distribution of end-to-end (E2E) entangled pairs. Therefore, this paper provides the design of an SDN-based architecture for supporting high-performance Metropolitan Quantum Drone Networks (MQDNs) with a specific protocol for creating entanglement between two Ground Stations (GSs) through the swarm of drones. The proposed architecture can be employed for distributed quantum computing applications and entanglement-based Quantum Key Distribution (QKD) services. Moreover, a suited objective function to optimize the planning and operation of the swarm mission has been proposed. Finally, the paper provides a performance evaluation considering the most relevant metrics, such as fidelity, entanglement rate, and the overhead of the proposed protocol, pointing out that even higher performance than OFs is achievable.","2022","2026-07-02 19:56:59","2026-07-10 00:58:00","","126062-126073","","","10","","IEEE Access","","","","","","","","","","","","","","","","","","","Protocols; Quantum entanglement; Quantum computing; Qubit; Computer architecture; Drones; Quantum cloud; quantum drone swarms; quantum internet; quantum key distribution; quantum software-defined networking; Teleportation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S3V35BGU","conferencePaper","2025","R. Picchi; F. Chiti; T. Pecorella; L. Pierucci","HAPS Based Quantum Network Design Optimization","IEEE INFOCOM 2025 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","2833-0587","","10.1109/INFOCOMWKSHPS65812.2025.11152808","","High-Altitude Platform Stations (HAPS) are gaining recognition as effective communication platforms due to their rapid deployment capabilities and cost efficiency. Unlike terrestrial infrastructures, HAPS provide enhanced flexibility and scalability, making them well-suited for the development of Non-Terrestrial Quantum Wide Area Networks (NTQWANs). These networks overcome the inherent limitations of Optical Fibers (OFs), such as significant photon losses over long distances, which hinder efficient quantum communication. HAPS offer a distinct advantage over terrestrial networks by enabling wide-area coverage without the need for extensive ground infrastructure. Despite their benefits, the performance of Free Space Optic (FSO) links can be affected by atmospheric disturbances and positional variations in HAPS. To address these challenges, this paper explores an architecture for Wide Area Quantum HAPS Networks (WAQHNs) that supports applications such as Distributed Quantum Computing (DQC) and Quantum Key Distribution (QKD). Performance evaluation focuses on specific key metrics that are optical attenuation, fidelity, and entanglement rate, demonstrating that HAPS-based networks can outperform traditional OF-based systems.","2025-05-19","2026-07-02 19:56:59","2026-07-10 01:01:18","","1-6","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: IEEE INFOCOM 2025 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","","","","Scalability; Quantum computing; Quantum Internet; Quantum networks; Computer architecture; Atmospheric modeling; Attenuation; Cloud computing; Non-Terrestrial Networks; Quantum Cloud; Quantum High-Altitude Platform Stations; Quantum Software-Defined Networking; Simulation; Software defined networking; Wide area networks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IEEE INFOCOM 2025 - IEEE Conference on Computer Communications Workshops (INFOCOM WKSHPS)","","","","","","","","","","","","","","",""
"8R3YXK68","journalArticle","2025","D. Alvarez-Estevez","Benchmarking Quantum Machine Learning Kernel Training for Classification Tasks","IEEE Transactions on Quantum Engineering","","2689-1808","10.1109/TQE.2025.3541882","","Quantum-enhanced machine learning is a rapidly evolving field that aims to leverage the unique properties of quantum mechanics to enhance classical machine learning. However, the practical applicability of these methods remains an open question, particularly beyond the context of specifically crafted toy problems, and given the current limitations of quantum hardware. This study focuses on quantum kernel methods in the context of classification tasks. In particular, it examines the performance of quantum kernel estimation and quantum kernel training (QKT) in connection with two quantum feature mappings, namely, ZZFeatureMap and CovariantFeatureMap. Remarkably, these feature maps have been proposed in the literature under the conjecture of possible near-term quantum advantage and have shown promising performance in ad hoc datasets. This study aims to evaluate their versatility and generalization capabilities in a more general benchmark, encompassing both artificial and established reference datasets. Classical machine learning methods, specifically support vector machines and logistic regression, are also incorporated as baseline comparisons. Experimental results indicate that quantum methods exhibit varying performance across different datasets. Despite outperforming classical methods in ad hoc datasets, mixed results are obtained for the general case among standard classical benchmarks. The experimental data call into question a general added value of applying QKT optimization, for which the additional computational cost does not necessarily translate into improved classification performance. Instead, it is suggested that a careful choice of the quantum feature map in connection with proper hyperparameterization may prove more effective.","2025","2026-07-02 19:56:59","2026-07-10 00:57:36","","1-15","","","6","","IEEE Transactions on Quantum Engineering","","","","","","","","","","","","","","","","","","","Kernel; Quantum state; Vectors; Quantum computing; Training; Benchmark testing; Estimation; Benchmarking; Machine learning; quantum kernel estimation (QKE); quantum kernel training (QKT), quantum machine learning (QML); Quantum mechanics; Support vector machines","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25X2WPHN","conferencePaper","2023","J. Romero-Alvarez; J. Alvarado-Valiente; E. Moguel; J. Garcia-Alonso; J. M. Murillo","A Workflow for the Continuous Deployment of Quantum Services","2023 IEEE International Conference on Software Services Engineering (SSE)","","","10.1109/SSE60056.2023.00015","","The rapid advancements in quantum computing have opened new possibilities for solving complex problems in various fields, including cryptography, optimization, and simulation. However, the current approaches to quantum computing often require a deep understanding of quantum hardware and low-level programming languages, making it difficult for software developers to create and deploy quantum services. This paper argues for the adaptation of Service-Oriented Computing principles to quantum computing, enabling a level of abstraction from hardware that allows developers to focus on application development. This will allow developers to create and deploy quantum services, similarly to how Service-Oriented Computing has made it easier to develop traditional software services. This paper presents a Continuous Deployment approach for quantum service development, which involves the generation and deployment of quantum services. To do that, we propose an extension of the OpenAPI specification to generate services implementing a quantum algorithm. To validate the feasibility of the proposed process, we use a variety of quantum algorithm implementations to test their generation and deployment of quantum services.","2023-07-02","2026-07-02 19:56:59","2026-07-10 00:58:42","","1-8","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2023 IEEE International Conference on Software Services Engineering (SSE)","","","","Software; Hardware; Quantum Computing; Codes; Quantum algorithm; Containers; Continuous Deployment; OpenAPI; Quantum Services; Quantum Software Development; Source coding; Uniform resource locators","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023 IEEE International Conference on Software Services Engineering (SSE)","","","","","","","","","","","","","","",""
"ITR4PBVC","journalArticle","2024","F. Qi; K. N. Smith; T. LeCompte; N. -f. Tzeng; X. Yuan; F. T. Chong; L. Peng","Quantum Vulnerability Analysis to Guide Robust Quantum Computing System Design","IEEE Transactions on Quantum Engineering","","2689-1808","10.1109/TQE.2023.3343625","","While quantum computers provide exciting opportunities for information processing, they currently suffer from noise during computation that is not fully understood. Incomplete noise models have led to discrepancies between quantum program success rate (SR) estimates and actual machine outcomes. For example, the estimated probability of success (ESP) is the state-of-the-art metric used to gauge quantum program performance. The ESP suffers poor prediction since it fails to account for the unique combination of circuit structure, quantum state, and quantum computer properties specific to each program execution. Thus, an urgent need exists for a systematic approach that can elucidate various noise impacts and accurately and robustly predict quantum computer success rates, emphasizing application and device scaling. In this article, we propose quantum vulnerability analysis (QVA) to systematically quantify the error impact on quantum applications and address the gap between current success rate (SR) estimators and real quantum computer results. The QVA determines the cumulative quantum vulnerability (CQV) of the target quantum computation, which quantifies the quantum error impact based on the entire algorithm applied to the target quantum machine. By evaluating the CQV with well-known benchmarks on three 27-qubit quantum computers, the CQV success estimation outperforms the estimated probability of success state-of-the-art prediction technique by achieving on average six times less relative prediction error, with best cases at 30 times, for benchmarks with a real SR rate above 0.1%. Direct application of QVA has been provided that helps researchers choose a promising compiling strategy at compile time.","2024","2026-07-02 19:56:59","2026-07-10 00:58:10","","1-11","","","5","","IEEE Transactions on Quantum Engineering","","","","","","","","","","","","","","","","","","","Computers; Quantum computing; Logic gates; Computational modeling; Integrated circuit modeling; Benchmark testing; Error analysis; resilience; Resilience; success rate (SR); vulnerability analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MIHPRW7H","journalArticle","2026","Y. Kimura; S. Li; H. Sato; M. Fujita; R. Wille","Improving Decision Diagram-Based Quantum Circuit Simulation Using Static Variable Ordering and Multinode Ring Communication","IEEE Transactions on Quantum Engineering","","2689-1808","10.1109/TQE.2026.3654543","","Currently, the development of quantum computers is active; however, large-scale machines remain limited and noisy. Furthermore, such quantum computers do not allow direct access to state vectors, posing challenges for quantum algorithm development. Quantum circuit simulators on classical computers offer a solution, with decision diagram (DD)-based simulators being particularly memory-efficient for representing quantum states. However, DD-based simulation still requires optimization, especially concerning variable ordering and multinode parallelization. Processing time for DDs heavily depends on variable order, but existing static variable ordering methods did not have general applicability. The prior multithreaded DD simulations showed slowdowns. This study proposes two techniques to address these issues. The first is a scoring-based heuristic static variable ordering method that analyzes an input quantum circuit, such as the distribution of parameterized rotations and multibit gates, to suppress the growth of graph nodes and amount of computation. The second is a ring communication approach that reduces communication overhead when performing parallel simulations across multiple computing nodes. Parallel computation requires data exchange between nodes, which results in additional communication time. The proposed ring communication method can eliminate broadcast communication, thereby reducing the waiting time until communication is completed. Evaluations using various benchmark circuits demonstrate that the proposed ordering achieves up to a 4.5 speedup in a single-node environment. Furthermore, the ring communication exhibits superior scalability, achieving up to an 11× speedup with 16 computing nodes. The proposed variable ordering method generally reduces the overall simulation time in multinode environments.","2026","2026-07-02 19:56:59","2026-07-10 01:02:52","","1-15","","","7","","IEEE Transactions on Quantum Engineering","","","","","","","","","","","","","","","","","","","Quantum state; Quantum circuit; Vectors; Computers; Quantum computing; Logic gates; Qubit; Quantum algorithm; Circuits; Decision diagram (DD); Memory management; parallel computation; quantum circuit simulation; ring communication; static variable order","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2KG8V2A4","journalArticle","2023","Q. Wang; Z. Zhang; K. Chen; J. Guan; W. Fang; J. Liu; M. Ying","Quantum Algorithm for Fidelity Estimation","IEEE Transactions on Information Theory","","1557-9654","10.1109/TIT.2022.3203985","","For two unknown mixed quantum states  $\rho $  and  $\sigma $  in an  $N$ -dimensional Hilbert space, computing their fidelity  $F(\rho,\sigma)$  is a basic problem with many important applications in quantum computing and quantum information, for example verification and characterization of the outputs of a quantum computer, and design and analysis of quantum algorithms. In this paper, we propose a quantum algorithm that solves this problem in  ${\mathrm{ poly}}(\log (N), r, 1/\varepsilon)$  time, where  $r$  is the lower rank of  $\rho $  and  $\sigma $ , and  $\varepsilon $  is the desired precision, provided that the purifications of  $\rho $  and  $\sigma $  are prepared by quantum oracles. This algorithm exhibits an exponential speedup over the best known algorithm (based on quantum state tomography) which has time complexity polynomial in  $N$ .","2023-01","2026-07-02 19:56:59","2026-07-10 01:01:13","","273-282","","1","69","","IEEE Transactions on Information Theory","","","","","","","","","","","","","","","","","","","Quantum state; Software; Quantum computing; Computational modeling; Estimation; Quantum algorithm; Computer science; quantum algorithms; quantum fidelity; quantum states","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NBU396BA","conferencePaper","2025","S. Ping; W. -H. Lin; D. B. Tan; J. Cong","Assessing Quantum Layout Synthesis Tools via Known Optimal-SWAP Cost Benchmarks","2025 62nd ACM/IEEE Design Automation Conference (DAC)","","","10.1109/DAC63849.2025.11133143","","Quantum layout synthesis (QLS) is a critical step in quantum program compilation for superconducting quantum computers, involving the insertion of SWAP gates to satisfy hardware connectivity constraints. While previous works have introduced SWAP-free benchmarks with known-optimal depths for evaluating QLS tools, these benchmarks overlook SWAP count-a key performance metric. Real-world applications often require SWAP gates, making SWAP-free benchmarks insufficient for fully assessing QLS tool performance. To address this limitation, we introduce QUBIKOS, a benchmark set with provableoptimal SWAP counts and non-trivial circuit structures. For the first time, we are able to quantify the optimality gaps of SWAP gate usages of the leading QLS algorithms, which are surprisingly large: LightSabre from IBM delivers the best performance with an optimality gap of $63 x$, followed by ML-QLS with an optimality gap of 117 x. Similarly, QMAP and $\mathrm{t} \mid$ ket $\rangle$ exhibit significantly larger gaps of 250 x and 330 x, respectively. This highlights the need for further advancements in QLS methodologies. Beyond evaluation, QUBIKOS offers valuable insights for guiding the development of future QLS tools, as demonstrated through an analysis of a suboptimal case in LightSABRE. This underscores QUBIKOS’s utility as both an evaluation framework and a tool for advancing QLS research.","2025-06-22","2026-07-02 19:56:59","2026-07-10 01:01:36","","1-7","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2025 62nd ACM/IEEE Design Automation Conference (DAC)","","","","Design automation; Computers; Quantum computing; Hardware; Logic gates; Benchmark testing; Costs; Layout; Performance metrics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 62nd ACM/IEEE Design Automation Conference (DAC)","","","","","","","","","","","","","","",""
"PIXW5A2R","journalArticle","2021","N. Yu; L. Zhou","When is the Chernoff Exponent for Quantum Operations Finite?","IEEE Transactions on Information Theory","","1557-9654","10.1109/TIT.2021.3067924","","We consider the problem of testing two hypotheses of quantum operations in a setting of many uses where an arbitrary prior probability distribution is given. The Chernoff exponent for quantum operations is investigated to track the minimal average error probability of discriminating two quantum operations asymptotically. We answer the question, “When is the Chernoff exponent for quantum operations finite?” We show that either two quantum operations can be perfectly distinguished with finite uses, or the minimal discrimination error decays exponentially with respect to the number of uses asymptotically. That is, the Chernoff exponent is finite if and only if the quantum operations can not be perfectly distinguished with finite uses. This rules out the possibility of super-exponential decay of error probability. Upper bounds of the Chernoff exponent for quantum operations are provided.","2021-07","2026-07-02 19:56:59","2026-07-10 01:00:51","","4517-4523","","7","67","","IEEE Transactions on Information Theory","","","","","","","","","","","","","","","","","","","Quantum state; Quantum computing; Quantum system; Quantum mechanics; channel estimation; error probability; Error probability; Measurement uncertainty; Probability distribution; Upper bound","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X2UUX6DY","journalArticle","2022","T. Peham; L. Burgholzer; R. Wille","Equivalence Checking of Quantum Circuits With the ZX-Calculus","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","","2156-3365","10.1109/JETCAS.2022.3202204","","As state-of-the-art quantum computers are capable of running increasingly complex algorithms, the need for automated methods to design and test potential applications rises. Equivalence checking of quantum circuits is an important, yet hardly automated, task in the development of the quantum software stack. Recently, new methods have been proposed that tackle this problem from widely different perspectives. One of them is based on the ZX-calculus, a graphical rewriting system for quantum computing. However, the power and capability of this equivalence checking method has barely been explored. The aim of this work is to evaluate the ZX-calculus as a tool for equivalence checking of quantum circuits. To this end, it is demonstrated how the ZX-calculus based approach for equivalence checking can be expanded in order to verify the results of compilation flows and optimizations on quantum circuits. It is also shown that the ZX-calculus based method is not complete—especially for quantum circuits with ancillary qubits. In order to properly evaluate the proposed method, we conduct a detailed case study by comparing it to two other state-of-the-art methods for equivalence checking: one based on path-sums and another based on decision diagrams. The proposed methods have been integrated into the publicly available QCEC tool (https://github.com/cda-tum/qcec) which is part of the Munich Quantum Toolkit (MQT).","2022-09","2026-07-02 19:56:59","2026-07-10 01:02:11","","662-675","","3","12","","IEEE Journal on Emerging and Selected Topics in Circuits and Systems","","","","","","","","","","","","","","","","","","","Quantum circuit; Computers; Quantum computing; Hardware; Logic gates; Optimization; quantum circuit; Qubit; formal verification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BPN9U5C2","conferencePaper","2025","P. Hopf; N. Quetschlich; L. Schulz; R. Wille","Improving Figures of Merit for Quantum Circuit Compilation","2025 Design, Automation & Test in Europe Conference (DATE)","1558-1101","","10.23919/DATE64628.2025.10992761","","Quantum computing is an emerging technology that has seen significant software and hardware improvements in recent years. Executing a quantum program requires the compilation of its quantum circuit for a target Quantum Processing Unit (QPU). Various methods for qubit mapping, gate synthesis, and optimization of quantum circuits have been proposed and implemented in compilers. These compilers try to generate a quantum circuit that leads to the best execution quality-a criterium which is usually approximated by figures of merit such as the number of (two-qubit) gates, the circuit depth, expected fidelity, or estimated success probability. However, it is often unclear how well these figures of merit represent the actual execution quality on a QPU. In this work, we investigate the correlation between established figures of merit and actual execution quality on real machines-revealing that the correlation is weaker than anticipated and that more complex figures of merit are not necessarily more accurate. Motivated by this finding, we propose an improved figure of merit (based on a machine learning approach) that can be used to predict the expected execution quality of a quantum circuit for a chosen QPU without actually executing it. The employed machine learning model reveals the influence of various circuit features on generating high correlation scores. The proposed figure of merit demonstrates a strong correlation and outperforms all previous ones in a case study-achieving an average correlation improvement of 49%.","2025-04-31","2026-07-02 19:56:59","2026-07-10 01:01:02","","1-7","","","","","","","","","","","","","","","","","","","","Journal Abbreviation: 2025 Design, Automation & Test in Europe Conference (DATE)","","","","Quantum circuit; Software; Hardware; Logic gates; Optimization; Integrated circuit modeling; Qubit; quantum computing; Machine learning; Correlation; figures of merit; machine learning; Measurement; quantum circuit compilation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2025 Design, Automation & Test in Europe Conference (DATE)","","","","","","","","","","","","","","",""
